	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190
1	NA	0.292174354895389	-0.0668153104781061	0.211288563682129	-0.217414138369668	0.0896421457000795	0	-0.0472455591261534	0.359012081526171	-0.133630620956212	-0.0505076272276105	-0.192879187452615	0.0944911182523068	0.0855920985021826	0.0629940788348712	0.116310526299809	0.06213697660012	0.0668153104781061	0.0513289433121866	0	0.14638501094228	0.0763603548321213	0.15398682993656	0.15593623511709	0.099258333397093	0.0534522483824849	0	-0.0609144903873173	0	0.111358850796843	0.153284834871241	0	0.086710996952412	0.359302603185306	-0.129640744710433	0.0524142418360959	0.366470456159968	-0.0744437500478198	0.6392092266028	0	0.0597614304667197	0.188982236504614	0	0.0815139145939222	0.099258333397093	0.0801783725737273	0	-0.0944911182523068	0.0550667323660764	0.241746889207614	-0.0557278212575353	0.146678662212214	0.0345032779671177	0	0.0163255787112085	-0.345032779671177	0.183449846426336	0.0690065559342354	0	0.080582296402538	-0.0944911182523068	0.0534522483824849	0	0.40389034790078	0.208695967782421	0.0566946709513841	0.206196524710581	0.277968493747913	0.133630620956212	0.0668153104781061	0.0974601469481813	0.26207120918048	0	0.114587312128526	0.027277236279499	0	0.170940864689457	0.340306954864886	-0.0900937462695559	-0.0314970394174356	0.669893845303236	0.0633865691046387	0.0439374775163747	0.169030850945703	0.0339422116651065	0.102868899974728	0.0668153104781061	0.0677630927178939	-0.0229174624257053	0.0284901441149095	0.077151674981046	-0.0668153104781061	0.253546276418555	0.0613139339484966	0.0729014804399755	0.126131244777378	0.167038276195265	0	0.040291148201269	0.033407655239053	0.0668153104781061	-0.0668153104781061	0.161164592805076	0.0472455591261534	0.373468558889185	0.0668153104781061	0.0472455591261534	0.102062072615966	0.0345032779671177	-0.159363814577919	0.121987509118567	-0.0668153104781061	0.166956774225936	0.0944911182523068	0.389155891247078	0.288299988062579	0.138013111868471	0.0944911182523068	0.125	0.173421993904824	0	0.0690065559342354	0.0248145833492733	0.026207120918048	0.243554008401032	0	0.0690065559342354	0.14173667737846	0.13501543121683	0.0370624658330551	0.0613139339484966	0.0165748386032949	0	0	0	0.133630620956212	0.176776695296637	0.074848118856512	0.300896738297035	0.229174624257053	0.151522881682832	0.038575837490523	0.18712029714128	0.0818317088384971	0.225221308230725	0.590975880805936	0.181310166905711	0	0.024000768036866	0.0668153104781061	0.272772362794991	-0.025717224993682	-0.108388746190515	-0.0919709009227449	-0.165200197098229	0.157242725508288	0.0345032779671177	0.134687005940295	-0.051434449987364	0.183339699405642	0.176998081351197	0.10309826235529	0.056980288229819	0.133630620956212	0	0	0	-0.0472455591261534	0.114279050978459	0.0505076272276105	-0.038575837490523	-0.241522945769824	0.0668153104781061	-0.0288195208852117	0	0.108112495523467	0.0890870806374748	0	0.107299384409869	0.20003306604966	0.120761472884912	0.183339699405642	0.185312329165275	-0.0578637562357845	0.175465601585899	0.133630620956212	0	0.144337567297406	0.162168743285201	0.188982236504614
2	0.292174354895389	NA	0	0	-0.186333651161664	0	0	0	0.217558181699827	0.078086880944303	-0.0590281336100955	0.0450834817333716	0.16564728911227	0.150046896984107	0	0.244677261522167	0.0907741552664496	0	-0.0399920023992003	-0.0493864798324795	-0.14256648712805	0.022310537412658	0.299940017994002	0.0227802844500757	0.145003697641435	0.312347523777212	0.110431526074847	0	0.078086880944303	0.0520579206295354	0	0	0.025334729596907	0.299940017994002	0.151510803815714	-0.0612563891831689	0.157792186066801	-0.0870022185848612	0.216883211720346	0.0952651016459082	0.0698430295769578	0.16564728911227	0.0552157630374233	0.428692957406587	0	0.0624695047554424	0.0637576713063338	-0.110431526074847	0.0858084640280288	0.235440804674006	0	0.102853784421054	0.0806477838545512	0.0325644804512918	0.0381593234259298	0	0.673820281014858	0.0806477838545512	0	0.164808563271804	0.276078815187116	0.24987801902177	0.143314872780004	0.308632127905929	0.439024390243902	-0.132517831289816	0.216883211720346	0.0216574040912105	0.156173761888606	0	0.0683408533502272	0	-0.0300556544889144	0.107134316801116	0.0318788356531669	0.078086880944303	0.0332963579106013	0.2651439066775	-0.126350794542798	-0.0368105086916155	0.230265649529252	-0.0246932399162397	0.102699233192619	0.0658486397766393	0.039668175187901	0.0300556544889144	-0.078086880944303	0	0.133917896001395	0	0.0450834817333716	0	0.419785078576076	0	0.238559361806849	0.126350794542798	0.390434404721515	0.156173761888606	0.211896724206605	0.117130321416455	0.156173761888606	0	0.117720402337003	0.110431526074847	0.282422891279703	0.156173761888606	0.0552157630374233	0.238559361806849	0.0403238919272756	-0.0232810098589859	0.0570265948512201	0	0.292682926829268	0.33129457822454	0.173259232729684	0.231643123328464	0.201619459636378	0.414118222780675	0.125217580669452	0.278682025565977	0	0.0806477838545512	0.0870022185848612	-0.0612563891831689	0.167435847733548	0.078086880944303	0	0.110431526074847	0	0.0216574040912105	-0.0358287181950009	0.077483884422606	0.078086880944303	0	0	0.214738922596833	0	0.0218687008420348	0.248228641135236	0.133917896001395	0.0590281336100955	0.0450834817333716	0.240555709262382	0.159394178265835	0.225613338654884	0.214346478703293	0	0	0.0560992713453214	0.0390434404721515	0.0637576713063338	0	0.126673647984535	0.179143590975005	-0.257425392084086	0.0918845837747533	0	0.354168801660573	0.150278272444572	0.133917896001395	0.0413714401892061	0.072294403906782	0.099889073731804	0	0.078086880944303	0.0280496356726607	0.0706322414022017	-0.0552157630374233	0.0953983085648246	0.118056267220191	0.0450834817333716	-0.100809729818189	0.078086880944303	0.0168406498460619	0	0.336935452114129	-0.0260289603147677	-0.156173761888606	0.125400513682503	0.297535799429558	0.100809729818189	0.508888004805301	0.144382693941403	0.0901669634667432	0.205066195798765	0	-0.078086880944303	0.072294403906782	0.210584657571331	0.110431526074847
3	-0.0668153104781061	0	NA	0	-0.054232614454664	0.111803398874989	0.0737209780774486	-0.176776695296637	0.0497518595104995	0	0	0	0	0	-0.058925565098879	-0.174077655955698	0.116247638743819	0	0.128036879932896	0	-0.0912870929175277	0.0714285714285714	0.192055319899344	0.145864991497895	0	0.1	0	0.056980288229819	0	0	0	0	-0.162221421130763	-0.064018439966448	-0.121267812518166	0	0	0	-0.077151674981046	-0.0762492851663023	0.0559016994374947	0	0	0.0762492851663023	0	0	0.102062072615966	0	0	0	0	-0.0548821299948452	0	0	-0.0610847221781526	0.129099444873581	0.098058067569092	0	0	0.150755672288882	0	0.1	0.114707866935281	-0.0581238193719096	-0.078086880944303	0	0	0.0693375245281536	0	-0.25	0.145864991497895	0	0	0	0	0	0	0.121267812518166	-0.134839972492648	0	0.0737209780774486	0	0.164398987305357	-0.105409255338946	0.127000127000191	0	0	0.0845154254728517	-0.0857492925712544	-0.106600358177805	0	0	0.0790569415042095	0	-0.0545544725589981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0833333333333333	-0.078086880944303	0.176776695296637	-0.0693375245281536	0	0	-0.176776695296637	0	0	0	0	-0.0928476690885259	0	0.0536056267418897	0	0	-0.353553390593274	0.144337567297406	0.0693375245281536	0	0.0620173672946042	0	0	0	0.0625	0	0.140028008402801	0	0	-0.188982236504614	0	-0.0700140042014005	0	-0.0601929265428846	-0.0762492851663023	0.0753778361444409	0	0	0	0	-0.0962250448649376	0	0	0.0686802819743445	-0.196116135138184	0	0.0629940788348712	0	0	-0.0662266178532522	0	0	0	0	0	-0.150755672288882	0	0	0	0.144337567297406	-0.0645497224367903	0	0	0	0.0674199862463242	-0.0833333333333333	0	0.0573539334676404	0.0680413817439772	0	0	-0.0462250163521024	0.0721687836487032	0	0	0	0	0.0674199862463242	0
4	0.211288563682129	0	0	NA	0	0	0.0466252404120157	0	0.125863355105511	0	0	-0.365148371670111	0	-0.101273936708367	-0.111803398874989	0	-0.0367607311046904	-0.158113883008419	0.0404888165089458	0.1	0.115470053837925	-0.0903507902905251	0.121466449526837	0.276759362408665	0.0587220219514703	0.0632455532033676	0	0.0360374985078224	0	0.158113883008419	0	0	0.0512989176042577	0.121466449526837	0	0.0620173672946042	0.273861278752583	0.0587220219514703	0.0975900072948533	0.0482242822170412	-0.141421356237309	0	0	-0.0482242822170412	-0.0587220219514703	0.379473319220205	0.0645497224367903	0.111803398874989	0.173748897105228	0	0	0.138842026900125	0	0	0.0386333704643128	-0.163299316185545	0	-0.0816496580927726	0	0	-0.111803398874989	0.126491106406735	0	0.0735214622093808	-0.0493864798324795	-0.0447213595499958	0.0487950036474267	0	0	0	-0.0922531208028885	0.310086836473021	0	-0.054232614454664	0.129099444873581	0.158113883008419	-0.0674199862463242	0.0383482494423685	-0.127920429813366	0.074535599249993	0.139875721236047	0	0	0.1	-0.0401609664451249	0	0.158113883008419	-0.0534522483824849	-0.054232614454664	0.0674199862463242	-0.0912870929175277	0	-0.05	0.0725476250110012	0	-0.0426401432711221	0.0790569415042095	0	-0.0953462589245592	0.0790569415042095	0	0	0	0	0.155962573473011	0	0.335410196624968	-0.0345032779671177	0	0.0942809041582063	0.115470053837925	0.052704627669473	-0.0493864798324795	0	0.131558702896054	0.0852802865422442	0	0.0559016994374947	0	0.0512989176042577	0	0	0	0	0.0339031751810405	-0.0790569415042095	0	0.111803398874989	0.0912870929175277	0.0877058019307029	0.0725476250110012	-0.11766968108291	0.0790569415042095	0	0	0.0395284707521047	0	0.0442807442770048	0.0837707816583391	0.162697843363992	0.119522860933439	-0.0912870929175277	0.0442807442770048	0	0	0.144672846651124	-0.0476731294622796	0	0.227184733698826	-0.0790569415042095	0	0.0608580619450184	0	0	-0.130311672828921	0.0620173672946042	0.244948974278318	0	0.121716123890037	0.054232614454664	0.0837707816583391	0.0487950036474267	0	0	-0.0790569415042095	-0.0567961834247065	0	0	0	0	-0.0912870929175277	-0.0408248290463863	0	-0.0340997169735237	0.111803398874989	-0.127920429813366	0.105409255338946	0	0.0362738125055006	0.086066296582387	0.0816496580927726	0.054232614454664	0.0877058019307029	0.0912870929175277	0.04152273992687	0	0.158113883008419	0	-0.0426401432711221	0
5	-0.217414138369668	-0.186333651161664	-0.054232614454664	0	NA	-0.0970142500145332	0.20790023182734	-0.26843774609658	-0.269817341523553	-0.108465228909328	0.122988009253618	0.156556072771287	-0.191741247211843	-0.0868416842864844	0.17895849739772	-0.037762745602468	-0.529570723353724	0	0.111100395926062	0.0685994340570035	-0.138620656016734	-0.170445359714658	-0.222200791852124	0.047463839078029	0.0604244620883071	-0.0433860915637312	-0.076696498884737	0	0.108465228909328	-0.162697843363992	-0.199069040717376	-0.054232614454664	0.0879769178847234	-0.152763044398335	0.0789200462646985	0.127630688943455	-0.109589250939901	0.322263797804304	-0.133892385400916	0.281193469771011	0.0121267812518166	0.0383482494423685	-0.0383482494423685	-0.248111885092069	-0.181273386264921	0.0650791373455969	-0.177122977108019	-0.0383482494423685	-0.193684985153516	-0.0981104910251593	0.13569938190957	0.214300900545206	0.0280056016805602	0.0904662546063801	-0.38428296568713	0.336067220166722	-0.319076722358638	-0.0560112033611204	-0.108465228909328	-0.343386718588058	-0.0383482494423685	-0.0650791373455969	-0.0746508902690159	-0.214350054690793	-0.11857595983015	0.0306785995538948	0.0669461927004578	-0.270745576918284	-0.054232614454664	0.054232614454664	-0.0632851187707053	-0.0638153444717276	0.0208741430361716	-0.0558048998853243	-0.199263349246521	0	-0.208123780528296	-0.197300115661746	0.27788352116831	0.0511309992564914	-0.22389255735252	-0.308697453256516	-0.0713262951621492	-0.160065346133008	-0.261726859085199	0	-0.054232614454664	-0.110003819643385	-0.279024499426622	0.138749187018864	0.062622429108515	-0.108465228909328	-0.102899151085505	0	-0.118345267082788	-0.453388902958821	-0.13558153613666	-0.108465228909328	-0.343386718588058	-0.0813489216819961	0	-0.108465228909328	0.212572730554512	0	-0.0713262951621492	0	0.115044748327106	-0.130179793791067	-0.112022406722241	0.129352333352711	0	0.126542767060883	-0.0169394228328786	-0.076696498884737	-0.120331367519237	0.0292508969650852	-0.0840168050416806	-0.249263621375395	-0.202919862478357	-0.193549219346391	0	0	0.100707436813845	-0.0425435629811517	-0.116286931507741	-0.244046765045988	-0.0840168050416806	0	0.109589250939901	-0.315869839737998	0.199069040717376	0.053813823519705	-0.108465228909328	0	-0.162697843363992	0.0677907680683301	-0.163984012338158	-0.136693529866144	-0.0718328526534359	-0.167414699655973	0	-0.0939336436627724	0.10631718989589	-0.154982604969517	-0.300326619585032	-0.0661631693578849	-0.196220982050319	0	-0.0584427905929894	-0.244046765045988	-0.309965209939033	-0.146119001253202	0.334312287961949	-0.0746508902690159	0.372471125295224	0.170174251924607	-0.0840168050416806	-0.245976018507236	0.0626224291085149	0.148813066360865	0.143665705306872	0.0836827408755723	-0.161874051522008	-0.108465228909328	-0.027116307227332	0.136366511383642	0.0817587425209661	-0.191741247211843	-0.437287512678458	0.0819920061690788	0.062622429108515	0.532106431930644	-0.162697843363992	0.0233922128588772	-0.0383482494423685	-0.263258072685767	0.144620305212437	-0.108465228909328	-0.335929006210572	-0.0738012404616746	-0.0280056016805602	-0.0744065331804325	0.120331367519237	-0.0782780363856437	-0.0996952760817799	0.108465228909328	-0.054232614454664	-0.267784770801831	-0.117003587860341	-0.153392997769474
6	0.0896421457000795	0	0.111803398874989	0	-0.0970142500145332	NA	-0.098907071009368	0.0790569415042095	0.155747955821495	0	-0.0845154254728516	-0.0645497224367903	0	0.179028718509858	0.052704627669473	0	0.129968811227509	0.111803398874989	0	0	0.163299316185545	0	0.143149583578467	0.0652328073053442	-0.04152273992687	-0.0447213595499958	0.158113883008419	-0.152894157431288	0	-0.0372677996249965	0.153896752812773	0	0.0362738125055006	0.0858897501470802	-0.054232614454664	-0.0438529009653515	0.0968245836551854	0.04152273992687	0.207019667802706	-0.0340997169735237	0.1	0	0.0790569415042095	0.0340997169735237	0	0.0447213595499958	0.0456435464587638	0.316227766016838	0.0921442675250927	0.0674199862463242	0	0	0.0577350269189626	0.0932504808240314	0.0819537547062229	-0.0866025403784439	0.0438529009653515	0.0577350269189626	0	0.235969951862135	0	0	0	0.259937622455018	-0.104764544365437	-0.0632455532033676	0.0345032779671177	0.341095520120323	0	0	0	0.0877058019307029	0.0430331482911935	0	0	0	0	0	-0.241209075662211	0	0.197814142018736	0.282842712474619	0.110282193314071	-0.0235702260395516	0.227184733698826	0	0	0.151185789203691	0.115044748327106	-0.0476731294622796	0.193649167310371	0	0.106066017177982	0.205195670417031	0.0975900072948533	0	-0.0559016994374947	0.111803398874989	0.168549965615811	0	0	0	-0.0337099931231621	0.0790569415042095	0.147042924418762	-0.111803398874989	-0.0790569415042095	0.14638501094228	0	-0.0333333333333333	-0.0408248290463863	-0.186338998124982	-0.0349215147884789	0.0790569415042095	0.155043418236511	0.0603022689155527	0.0577350269189626	0.0395284707521047	0.149403576166799	0	0.111803398874989	0	-0.08304547985374	-0.0438529009653515	0.119865825371346	0.0559016994374947	0.0577350269189626	0	0	0.0930260509419063	-0.0512989176042577	0	0.0559016994374947	-0.111803398874989	0	0	0.169030850945703	-0.0626224291085149	-0.0296174438879546	0.0383482494423685	0.0845154254728516	0	0	-0.0912870929175277	0.188433665720358	0.136398867894095	0.337099931231621	0	0.1606438657805	0	0	0.172132593164774	-0.108821437516502	0.0512989176042577	-0.0307147558416976	0.0438529009653515	0	0	-0.086066296582387	-0.076696498884737	0.0888523316638638	0.0690065559342354	0.0476731294622796	-0.111803398874989	0	-0.0401609664451249	-0.0337099931231621	-0.0790569415042095	0.0546358364708153	0	0.0645497224367903	-0.115470053837925	0.111803398874989	0.217009269976685	0.237170824512628	0.120604537831105	0.111803398874989	0	0.128247294010644	0.121716123890037	0.0577350269189626	0	0	-0.0968245836551854	0.0293610109757352	0.111803398874989	0.111803398874989	0.0690065559342354	0.0904534033733291	0.316227766016838
7	0	0	0.0737209780774486	0.0466252404120157	0.20790023182734	-0.098907071009368	NA	-0.104257207028537	0.102697160840003	0	0.0557278212575353	0.0425628265379374	0	0.0236096082324943	0.0173762011714229	0	-0.137118234038212	-0.0737209780774486	0.207658088410035	0	-0.134595475514541	-0.231694502529124	-0.0188780080372759	0.150546337766769	-0.0547585678193394	0.0589767824619589	-0.104257207028537	0.0504077109532462	0	0.0737209780774486	-0.135302018298348	-0.147441956154897	0.215264192955723	-0.0188780080372759	0	0.14457873299156	0.0638442398069062	0	-0.045501575519329	-0.0224846875206644	0.0824225591744734	0.0521286035142687	-0.0521286035142687	-0.20236218768598	0.082137851729009	0.176930347385877	-0.150482316357211	-0.104257207028537	-0.0810108409885382	-0.0444554224474387	-0.0307437730950673	0.145654714878972	-0.038069349381344	-0.0307437730950673	-0.0900645092912525	0.133242722834704	-0.028915746598312	0.114208048144032	-0.147441956154897	-0.222277112237194	0.104257207028537	0.0294883912309794	0.169127522872935	0.102838675528659	-0.0690796948587756	0.0625543242171224	0.25025866535631	-0.0817860820109531	0.147441956154897	0	-0.043013239361934	0.115662986393248	-0.0567504353839166	0	-0.150482316357211	0	0.125738922692386	0.107279780977823	0.13916748518532	-0.0695048046856916	0.0434782608695652	-0.139875721236047	-0.145435849669116	0.0466252404120157	-0.131076030097799	-0.0283752176919583	0	-0.0498444786279227	-0.101144347484835	0.125738922692386	0.0425628265379374	0	0.0466252404120157	-0.0676510091491738	0.048261708906584	-0.0198810693121886	0.0368604890387243	-0.0737209780774486	-0.177821689789755	-0.110581467116173	0.0737209780774486	0.0737209780774486	0.133366267342316	-0.0521286035142687	0	0.0737209780774486	0.104257207028537	-0.0804361815109734	-0.0761386987626881	0.15385544379235	0.107676380411633	0.147441956154897	0.0690796948587756	-0.0521286035142687	0.0204465205027383	0.258453901058452	0.038069349381344	-0.078192905271403	-0.275838642183685	0.023918243661747	0	0.038069349381344	0.109517135638679	0.057831493196624	0.0632297477418679	0.0368604890387243	-0.228416096288064	0.104257207028537	0.127688479613812	-0.265804766535597	0.0676510091491738	0.128015467292905	0	0	-0.0737209780774486	-0.0368604890387243	0.0557278212575353	-0.06193801042615	0.253879134230965	-0.0252860868712087	-0.0557278212575353	0.0425628265379374	-0.06193801042615	-0.0300964632714423	0.0177499256723419	-0.0449693750413288	0.0222277112237194	0.0737209780774486	-0.0794440711998564	-0.0368604890387243	-0.0300964632714423	-0.0567504353839166	0.215264192955723	-0.0338255045745869	0.121516261482807	0.086747239794936	0	-0.111455642515071	0.113500870767833	0.151716521227252	0.117174985029676	0.113753938798323	0	0	0.110581467116173	0.0794440711998564	0.133366267342316	-0.0521286035142687	-0.0180129018582505	0.0557278212575353	0.0425628265379374	0.171312072216048	-0.221162934232346	-0.0158990750187223	0	-0.13916748518532	-0.196589274873196	-0.0737209780774486	-0.186040275160228	0.100321544238141	0.0571040240720161	0	0.218096218695875	0.0212814132689687	0.0580802319496775	0.0737209780774486	0.0737209780774486	-0.0682523632789935	-0.119286415873132	-0.0521286035142687
8	-0.0472455591261534	0	-0.176776695296637	0	-0.26843774609658	0.0790569415042095	-0.104257207028537	NA	0.140719508946058	0	0	0	0.25	0.0566138517072298	0	0.0615457454896664	0.164398987305357	0	-0.135803619063778	0	0	0.0505076272276105	-0.0452678730212593	-0.103142124625879	0	0.0707106781186548	0	0	0	0.058925565098879	0	0	0	0.0905357460425185	0.0857492925712544	0	0	-0.0656532164298613	0	0	0	-0.125	0.125	0	0	0	0	0.125	0.0485642931178632	0	0.0737209780774486	0	0.0912870929175277	0.0737209780774486	0.172773685116272	-0.136930639376292	0.0693375245281536	0	0	0.159900537266708	0.125	0.14142135623731	-0.0811107105653813	-0.0410997468263393	0	-0.1	-0.27277236279499	0.049029033784546	0	0	0.154713186938819	0.0693375245281536	-0.136082763487954	0	0	0	0	-0.0428746462856272	-0.0476731294622796	0	-0.0521286035142687	0.223606797749979	0.0581238193719096	0.111803398874989	0.134703976520081	0.136082763487954	0	0	0.0606339062590832	-0.0753778361444409	0	0	-0.0559016994374947	0.243332131696144	0.038575837490523	0.0953462589245592	0	0	0.159900537266708	0	0	0	-0.0533001790889026	0	-0.0581238193719096	0	0	0	0	-0.052704627669473	-0.0645497224367903	0.058925565098879	0	0	-0.049029033784546	-0.0953462589245592	0	0.3125	0.0472455591261534	0	0	0.0912870929175277	-0.196959649289584	-0.138675049056307	-0.0758098043578903	0	0	-0.125	-0.102062072615966	0.098058067569092	-0.0811107105653813	0	0	0	0	-0.0883883476483184	-0.0668153104781061	0.0495073771488337	0.0936585811581694	0	-0.133630620956212	0.204124145231931	0.0990147542976674	0.0721687836487032	0.127688479613812	0	0.106600358177805	0	0.127000127000191	-0.0883883476483184	0.0721687836487032	0	-0.114707866935281	-0.0811107105653813	-0.242821465589316	-0.0693375245281536	0.0912870929175277	-0.0445435403187374	0	0	-0.140487871737254	-0.0545544725589981	0.150755672288882	0	0	-0.0635000635000953	-0.0533001790889026	0.125	0.086386842558136	0	0	-0.136930639376292	0	-0.0762492851663023	-0.125	-0.0476731294622796	0	-0.176776695296637	0.0811107105653813	0.144337567297406	0	0	0.0653720450460613	0.0510310363079829	0.139271503632789	0	0	-0.109108945117996	-0.0476731294622796	0
9	0.359012081526171	0.217558181699827	0.0497518595104995	0.125863355105511	-0.269817341523553	0.155747955821495	0.102697160840003	0.140719508946058	NA	0.0497518595104995	-0.0376088707222301	-0.143621247405357	0.105539631709544	0.159333468235727	0.175899386182573	0.0346427483320998	0.185073158118713	0.0497518595104995	-0.101921165801346	-0.0943975163291329	0.072667241951276	0.0426444510089995	0.29302335167887	0.116112873032055	0.0554321302604362	0.159205950433598	-0.0351798772365146	0.102055510615598	0	0.315095110233163	0.0913108748882106	0.149255578531498	0.242124520610738	0.267543060228533	-0.0965327867447905	-0.0195142848062741	0.43086374221607	-0.110864260520872	0.29172138639391	0.166915923828275	-0.0333745619617489	0.0351798772365146	0.0703597544730292	0.166915923828275	0.184773767534787	0.199007438041998	0.0609333347776791	-0.0351798772365146	-0.0136678869597163	0.210010500787566	-0.103739798340817	0.21843904169124	-0.0256917497769354	0.0414959193363268	0.218813653155264	-0.179842248438548	0.195142848062741	0.0770752493308062	0.149255578531498	0.165008250618802	0.105539631709544	0.0995037190209989	0.114138593610263	0.566786546738559	0.12431896097133	-0.0985036562622408	0.199598843322149	0.248376296097397	0.0497518595104995	0	0.0580564365160276	0.33174284170666	0.0382989993080951	0.221841711370748	0.162488892740478	0	0.0848570567012974	0.180998975146482	-0.107336629885662	0.0703597544730292	0.278749436565723	0.110130435717322	0.016358310640169	0.115374742180051	0.0252739699053163	0.114896997924285	0	0.235468776177343	0.102388482171114	0.0848570567012974	0.114896997924285	-0.0497518595104995	0.125863355105511	-0.0684831561661579	0.303988882895563	0.254924495978447	0.0995037190209989	0.0995037190209989	0.165008250618802	0.149255578531498	0.149255578531498	0	-0.0450022501687641	0.175899386182573	0.147224795761521	0.149255578531498	0	0.217134916353974	0.0770752493308062	-0.0593325545986646	0.145334483902552	-0.0663358126806659	0	0.0351798772365146	0.206980246747831	0.29517573218557	0.102766999107742	0.140719508946058	0.0664837188011427	0.225982885903355	0.0995037190209989	0.0256917497769354	-0.0923868837673937	-0.0780571392250965	0.213358368850782	0.0746277892657492	0.154150498661612	0.105539631709544	0.0287242494810713	0.0827920986991322	0.0228277187220526	0.0863934216558614	0.0746277892657492	0	-0.0497518595104995	0.0870657541433741	0.11282661216669	0.222932921650918	0.303130559630729	0.18771221731371	0.11282661216669	-0.0287242494810713	0.0417999228095471	0.142177781147918	0.287492162389191	0.197264273615234	0.285014251068839	0	0.0893569775377693	-0.0248759297552497	0.223422227518157	0.0765979986161901	-0.0807081735369127	0.205449468498474	-0.300693513113759	0.214657132869015	0.0770752493308062	0.18804435361115	0.0574484989621426	0.153582723256672	0.210873432786594	0.122830057429015	0.0848570567012974	0	0.124379648776249	-0.0536141865226616	0.0150007500562547	0.0703597544730292	0.255282595347808	0.15043548288892	-0.0861727484432139	-0.321146872211692	0	-0.0321892858982701	0.0703597544730292	0.107336629885662	0	-0.0497518595104995	0.12555245297129	0.243733339110716	0.244071622880886	0.119453229199633	0.266774540252759	0.129259122664821	0.274375046419393	0.0497518595104995	0.0995037190209989	0.138183814607642	0.241507417242739	0.105539631709544
10	-0.133630620956212	0.078086880944303	0	0	-0.108465228909328	0	0	0	0.0497518595104995	NA	0	0	0	0.0800640769025436	0	0	0.0581238193719096	0	0	0.158113883008419	0.0912870929175277	0.0714285714285714	0.064018439966448	-0.0729324957489473	-0.0928476690885259	0.2	0	0	-0.25	-0.0833333333333333	0.114707866935281	0	0	0	0	0	-0.0721687836487032	0	0	-0.152498570332605	-0.167705098312484	0	0	0.152498570332605	0.278543007265578	0	0.102062072615966	-0.176776695296637	0.0686802819743445	0	0.104257207028537	-0.0548821299948452	-0.129099444873581	0	0	-0.129099444873581	0	0	0.25	0.0753778361444409	0.176776695296637	0	0.114707866935281	-0.116247638743819	-0.078086880944303	0.0707106781186548	0	0	0	0	0.145864991497895	0	0	0.342997170285018	0	0	0.106600358177805	-0.18190171877725	-0.0674199862463242	-0.235702260395516	-0.0737209780774486	0.0790569415042095	0.0821994936526786	0.052704627669473	0.127000127000191	0	0	0.0845154254728517	0	0.106600358177805	0	0	0	0	-0.0545544725589981	0.134839972492648	0	0	0.0753778361444409	0	0	0.25	-0.0753778361444409	0	-0.164398987305357	0	0	0.218217890235992	0	0.074535599249993	0	-0.0833333333333333	0.078086880944303	0	-0.0693375245281536	0.0674199862463242	0	0	0	0	0.25	0	0	0	0.107211253483779	0	0	0	-0.144337567297406	0	-0.114707866935281	-0.0620173672946042	0.125	0.25	0	-0.0625	0	0	0	0	0	0	-0.210042012604201	-0.102062072615966	0	0	0.0753778361444409	0	0.0898026510133875	0	0.102062072615966	0.0962250448649376	-0.0811107105653813	0.114707866935281	-0.0686802819743445	0	0	0.251976315339485	0	0	-0.264906471413009	0	0	0	0	0	-0.0753778361444409	0.176776695296637	0.183254166534458	0	0	0	0	0	0.176776695296637	0.269679944985297	-0.0833333333333333	0	0.0573539334676404	0.0680413817439772	0	-0.171498585142509	-0.0462250163521024	0.0721687836487032	0	0	0	0	0	0
