	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194
1	NA	0.342326598440729	-0.0721687836487032	0.0360843918243516	0.288675134594813	0	0.204124145231931	0.129099444873581	-0.0993399267798783	0.35189428528321	0.0721687836487032	-0.102062072615966	0.0416666666666667	0	0.144337567297406	0	0.219614647979833	0.181466546577824	0.103509833901353	0.0456435464587638	0.0237289498938125	0.102062072615966	0.0676252226000574	0.173205080756888	-0.0204124145231932	0.354166666666667	0.0944911182523068	0.264135271897687	0.0416666666666667	-0.10277830647413	0.195180014589707	-0.102062072615966	0	0.183711730708738	0.129099444873581	-0.0510310363079829	0.0721687836487032	0.0300964632714423	0.360096570699979	0.138675049056307	0.616464707531732	0.17860862707794	0	-0.0721687836487032	0	0.175881617670362	-0.138675049056307	0.297939785765562	0.123091490979333	0.306186217847897	0.144337567297406	0.0947622554473629	0	0.130437298687488	0	0.105268990133315	0.474252006834335	0.289875452182101	-0.052704627669473	0.205395959064437	0.0721687836487032	0.344265186329548	0	0.26307610980099	0.181466546577824	0.105268990133315	0.218217890235992	-0.0445435403187374	0	0.0510310363079829	0.0778498944161523	0.205395959064437	-0.074535599249993	0.384900179459751	0.23094010767585	0.500867303340471	0.474252006834335	0.198262896429536	0.186338998124983	0.627376434428478	0.0237289498938125	0.0510310363079829	0.0217597069944622	0.217900482227642	0.0684653196881458	0	0	0.155542754209564	0.0594788689288608	0.185827779059859	0	-0.0601929265428846	0	0.276385399196283	0.166666666666667	0.117452309662454	0.270833333333333	0.132453235706504	0.153093108923949	0.21650635094611	0.0662266178532522	-0.0510310363079829	0.102062072615966	0.222717701593687	0	0.052704627669473	0.325005622983296	0.0510310363079829	0.5	0.0817150563075767	0	0.105409255338946	0.220479275922049	0.163663417676994	0.155542754209564	0.423163633028005	0.231125081760512	0	0.166666666666667	0.105409255338946	0.0702439358686271	0.257741765358397	0	0.41478067789217	-0.102062072615966	0.259827920984652	0	0.132453235706504	0.0510310363079829	-0.0416666666666667	0.508475179873127	0.0228217732293819	0.0721687836487032	0.0510310363079829	0.159900537266708	0	-0.0416666666666667	0	0.0962250448649376	0.138675049056307	0.147376586186641	0.0851256530758749	0.0742610657232506	0.0721687836487032	0.0400320384512718	0.110056363290703	0.123091490979333	0.235702260395516	0.57781270440128	0.538536841659474	0.108253175473055	-0.0360843918243516	-0.0247536885744169	0.409945795874961	0.125	0.131538054900495	0.104166666666667	0	0.174077655955698	-0.074535599249993	0.0536056267418897	0.242123999239547	0.14638501094228	0.0435194139889245	0.0842151921066519	0.0536056267418897	0.144337567297406	0	0.141534629268074	0.121987509118567	0.21650635094611	0.333911535560314	0.102062072615966	0	-0.0412393049421161	0.0525105031510504	0.204124145231931	0.144337567297406	-0.0251259453814803	-0.0263523138347365	0.0721687836487032	0	-0.144337567297406	0.135147475679897	0.258198889747161	0.167705098312484	0.207390338946085	0.307760450424288	0.125	0.052704627669473	-0.0870388279778489	0.153093108923949	0.264906471413009	-0.126322788159978
2	0.342326598440729	NA	0	0	0.245954929124207	0.098907071009368	0.111803398874989	0.0707106781186548	0.181369062527503	0.251400571182747	0	0.0559016994374947	0	-0.0790569415042095	-0.0790569415042095	0.0438529009653515	0.0740233210197605	0.567961834247065	0.113389341902768	0	0.0519875244910036	0.0559016994374947	0.246932399162397	0.0632455532033676	0.111803398874989	0.159752412605673	0.172516389835589	0.554579245495974	0.273861278752583	-0.1876466562602	0.0534522483824849	-0.111803398874989	0.0953462589245592	0.134164078649987	0	-0.167705098312484	0	0	0.394466029305265	0.0506369683541833	0.293610109757352	0.139754248593737	-0.038069349381344	-0.0790569415042095	0.143019388386839	0.605530070819498	-0.075955452531275	0.256438822266086	0.134839972492648	0.0559016994374947	0.158113883008419	0.103806849817175	0	0.265361388801511	-0.0790569415042095	0.184506241605777	0.158113883008419	0.66395280956807	0.0288675134594813	0.075	0	0.259272486435067	-0.0456435464587638	0.329354787837047	0.340777100548239	-0.0922531208028885	0.498011920555997	-0.0487950036474267	0.0559016994374947	0.111803398874989	0	0.225	-0.0816496580927726	0.105409255338946	0.0632455532033676	0.225924028528766	0.203289278153682	0.260623345657842	0.0816496580927726	0.298807152333598	0.103975048982007	0	0.0238365647311398	0.0340997169735237	0.05	0.098907071009368	0.158113883008419	0.0567961834247065	0.130311672828921	0.240575793314222	0.0790569415042095	0.0329690236697893	0.0790569415042095	0.330289129537908	0.273861278752583	0.202184021075797	0.182574185835055	0.253916687538504	0.0559016994374947	0.158113883008419	0.0362738125055006	0	0.0559016994374947	0.14638501094228	-0.158113883008419	0.0577350269189626	0.272255040389602	0.223606797749979	0.136930639376292	0.286445949615773	0.0559016994374947	0.0577350269189626	0.103509833901353	0	0.227184733698826	0.243975018237133	0.15191090506255	-0.0790569415042095	0	0.259807621135332	0.0256494588021289	0.282341957795995	0.0790569415042095	0.113592366849413	0	0.266838025111807	0.0559016994374947	0.0725476250110012	0	-0.0456435464587638	0.126592420885458	0.125	0.0790569415042095	0.111803398874989	0.136237315228266	0.111803398874989	-0.0456435464587638	0	0.131761569173682	0.101273936708367	0.161442961405055	0.0699378606180235	0.162697843363992	0	0	0.265233552193727	0.101129979369486	0.215165741455968	0.253184841770917	0.153896752812773	0.0395284707521047	0.0395284707521047	0.081348921681996	0.122474487139159	0.0456435464587638	0.0823386969592618	0.136930639376292	0.0476731294622796	-0.0238365647311398	0	0.176166065854411	0.265233552193727	0.0801783725737273	0	0.161442961405055	0.0880830329272055	0.0395284707521047	-0.0456435464587638	0.0930260509419063	0.160356745147455	-0.0790569415042095	0.215165741455968	0.0559016994374947	0.161374306091976	-0.0225876975726313	0.0575223741635528	0.167705098312484	0.0790569415042095	0.055048188256318	0	0.0790569415042095	-0.0790569415042095	0.0790569415042095	0.240575793314222	0.117851130197758	0.0408248290463863	0.511165650822358	0.272918552103873	0.0228217732293819	0	0.143019388386839	0.0559016994374947	0.0362738125055006	-0.138379681204333
3	-0.0721687836487032	0	NA	-0.125	0.111111111111111	0.104257207028537	0	0	0	0.052999894000318	0	0	0	0	0	0	-0.117041147196131	0	0.0597614304667197	0	0	0	0.078086880944303	0	-0.0707106781186548	0	0	0.0762492851663023	0	0.0593390829096927	0	0.176776695296637	0.150755672288882	0.0707106781186548	-0.149071198499986	0	0	0	0.0656532164298613	0.0800640769025436	-0.0928476690885259	0	0.120385853085769	0	0.150755672288882	0	0.0800640769025436	0.0737209780774486	0	0	0	-0.131306432859723	0.176776695296637	-0.0645497224367903	0	0.0729324957489473	0	0.0912870929175277	0	-0.158113883008419	-0.25	-0.074535599249993	0	0.195283366471236	0	0.0729324957489473	-0.0629940788348712	0	0	0	0.0674199862463242	0	0	0	0	0.102062072615966	-0.0714285714285714	0.137360563948689	0.129099444873581	-0.0944911182523068	0	0	0	0	0.316227766016838	-0.104257207028537	0	-0.0898026510133875	0	0.117041147196131	0	0	0	0	0	0.0581238193719096	-0.0721687836487032	0	0	-0.166666666666667	0	0	0	0	0	0	0	0	0	0.0566138517072298	0	0	0	-0.0944911182523068	0	-0.077151674981046	-0.0800640769025436	0	0	0.0912870929175277	0	0	0	0.0898026510133875	0	0.0562543950463012	0	0.114707866935281	0	0.288675134594813	0	0.0790569415042095	0.25	0	-0.0615457454896664	0	-0.144337567297406	0	0	0.0800640769025436	0.0729324957489473	0	0	0	0	0	0	0.0680413817439772	-0.160128153805087	-0.0811107105653813	-0.125	0.0625	0	0	0	-0.0650944554904119	-0.0721687836487032	0	-0.0753778361444409	-0.129099444873581	0.0928476690885259	0	-0.0845154254728517	0	0	-0.0928476690885259	0	0	-0.098058067569092	0.0845154254728517	0	-0.0680413817439772	0	-0.102062072615966	-0.0714285714285714	0.18190171877725	0	0	0.0870388279778489	0.0912870929175277	0	0	0	0	-0.074535599249993	0	0	0.101534616513362	-0.0721687836487032	0	0	0	0	-0.0729324957489473
4	0.0360843918243516	0	-0.125	NA	0.0833333333333333	0.0521286035142687	0	0.074535599249993	0	0	0	0.0883883476483184	0.577350269189626	0.125	0	0	0.321863154789359	-0.0898026510133875	0.0896421457000795	0	-0.0821994936526786	0	-0.0390434404721515	0	0.106066017177982	0.144337567297406	0	-0.0762492851663023	0	0.118678165819385	0.0422577127364258	0	0	0.0353553390593274	0.111803398874989	0	0	-0.104257207028537	0.0656532164298613	-0.0800640769025436	-0.0928476690885259	0.0441941738241592	-0.0601929265428846	0	-0.0753778361444409	-0.0435194139889245	-0.0800640769025436	0.25802342327107	0	0	0	0.0328266082149306	0	0.0645497224367903	0	0	0.0714285714285714	0	-0.0912870929175277	0.158113883008419	0	0	-0.0721687836487032	-0.0976416832356179	-0.0449013255066937	0.0729324957489473	0.0314970394174356	-0.115727512471569	0	0.0883883476483184	0	-0.0790569415042095	0	0.125	0.25	-0.0510310363079829	0.0714285714285714	0.103020422961517	0	-0.0472455591261534	-0.123299240479018	0	0.0376889180722205	-0.0269581933008596	-0.0790569415042095	0.156385810542806	0.125	0	0.0343401409871723	-0.0585205735980653	0	-0.156385810542806	0	0.0435194139889245	-0.0721687836487032	0	0.180421959121758	0.0573539334676404	0	0.0833333333333333	0	0	0	0.115727512471569	-0.125	0.136930639376292	0.0662266178532522	-0.0883883476483184	0	-0.11322770341446	0	0	0	0	-0.0449013255066937	0.115727512471569	0.0400320384512718	-0.125	0	-0.0912870929175277	0.0811107105653813	-0.103020422961517	0.125	0.0449013255066937	0	0.0281271975231506	0	0.114707866935281	0	-0.0721687836487032	0.120096115353815	0.118585412256314	-0.25	0.176776695296637	0.215410109213832	0	-0.144337567297406	0	0.0833333333333333	-0.160128153805087	0.0729324957489473	0	0	0	0	-0.114373927749453	-0.0533001790889026	-0.102062072615966	-0.0400320384512718	-0.0405553552826906	-0.0625	-0.09375	-0.0857492925712544	0	0	0.032547227745206	0.0721687836487032	0	0.113066754216661	0	-0.139271503632789	0.0381246425831512	0.380319414627832	-0.0753778361444409	0.0729324957489473	0.046423834544263	0	-0.0721687836487032	0	0.0422577127364258	0.125	0.0680413817439772	0.0883883476483184	0.255155181539914	-0.0357142857142857	0.0606339062590832	0	0	-0.130558241966773	0	0	0	0	-0.0292602867990326	0.0372677996249965	0.161374306091976	-0.0449013255066937	0	0.0360843918243516	-0.0456435464587638	-0.0753778361444409	0.530330085889911	0	-0.109398743623421
5	0.288675134594813	0.245954929124207	0.111111111111111	0.0833333333333333	NA	0.0463365364571277	0.0785674201318386	0.132507731999988	0.101962548386916	0.435776906224837	0.111111111111111	-0.0392837100659193	0.128300059819917	0.111111111111111	0.0555555555555556	0.0770416939201707	0.286100582034986	0.0798245786785666	0.345288264918825	0.0702728368926307	-0.0730662165801588	0.0785674201318386	0.208231682518141	0.0666666666666667	0.219988776369148	0.240562612162344	0.0969857289937744	0.186387141517628	0.128300059819917	-0.105491702950565	0.206593262266971	0.117851130197758	0.0335012605086404	0.235702260395516	0.0331269329999969	0	0.111111111111111	-0.0695048046856916	0.379329694928087	0.124544119626179	0.185695338177052	0.137492985230718	0.0535048235936752	0.0555555555555556	0.0670025210172808	0.154735694182843	-0.195712187983995	0.212971714445963	0.0947558739358269	0.157134840263677	0	0.0437688109532409	0.157134840263677	0.272543272510892	0.111111111111111	0.275522761718245	0.253968253968254	0.162288165186716	0.0608580619450185	0.105409255338946	0.0555555555555556	0.165634664999984	-0.0320750149549792	0.318239560175347	0.139693012687492	0.162072212775438	0.447957893936862	0.0171448166624547	-0.117851130197758	0	0.164804410824348	0.193250301454734	-0.086066296582387	0.203703703703704	0.2	0.0907218423253029	0.349206349206349	0.351032552313316	0.0573775310549247	0.167984210226323	0.109599324870238	0.0785674201318386	0	0.251609804141356	0.0702728368926307	0.0231682682285639	0	0.319298314714267	0.152622848831877	0.234082294392261	-0.0555555555555556	-0.0695048046856916	0.0555555555555556	0.193419617728553	0.0641500299099584	0.245411681792507	0.288675134594813	0.0509812741934582	0.0785674201318386	0.203703703703704	0.254906370967291	0	0.0785674201318386	0.154303349962092	0.0555555555555556	0.101430103241697	0.176604314275339	0	0.128300059819917	0.0880659915445797	0.0392837100659193	0.101430103241697	0.218217890235992	0.167984210226323	0.0399122893392833	0.222882616611911	0.266880256341812	-0.0555555555555556	0.0320750149549792	0.040572041296679	0.126172216435038	0.366294837196504	0.0555555555555556	0.199561446696417	0.0392837100659193	0.375029300308675	0.0392837100659193	0.203925096773833	0.0392837100659193	0.160375074774896	0.266880256341812	0.245954929124207	-0.0555555555555556	0.157134840263677	0.423981802262146	0.0785674201318386	0.288675134594813	0.0419960525565808	0.148148148148148	0.0889600854472706	0.178279434052982	0.196589274873196	0.304886373586682	0	0.0616333551361366	0.169442855925116	0.0710669054518701	0.287285834030126	0.231296222162904	0.1441968187829	-0.0833333333333333	0.0972222222222222	0.228664780190012	0.114755062109849	-0.0641500299099584	0.245912387408223	0.160375074774896	-0.100503781525921	0.301511344577764	0.0286887655274623	0.226960968883063	0.186387141517628	0.206593262266971	-0.0670025210172808	0.097243327665263	-0.0618984460590173	0.194444444444444	0.128300059819917	0.0217906816820204	0.338061701891407	-0.111111111111111	0.241924912867474	-0.0392837100659193	0.0453609211626514	0.0793650793650794	0.148216215299981	0.0785674201318386	0.0555555555555556	-0.0193419617728553	0.182574185835055	0.111111111111111	-0.111111111111111	-0.0555555555555556	0.273096010124305	0.496903994999953	0.172132593164774	0.11973686801785	0.361011969825287	0.336787657027282	0.101430103241697	-0.0335012605086404	0.0392837100659193	0.203925096773833	-0.178279434052982
6	0	0.098907071009368	0.104257207028537	0.0521286035142687	0.0463365364571277	NA	0	0.0310834936080105	0	-0.0442049673702535	0.208514414057075	0	0.120385853085769	0	0	-0.057831493196624	-0.073214298684507	-0.0374502943136569	0.174455675197729	0.0659380473395787	0.0685591170191061	0.221162934232346	-0.0976934413538754	0.041702882811415	0.117953564923918	0.120385853085769	0.136504726557987	-0.0635963000748893	0	0.09898443282879	0	0.0737209780774486	0.565825152115738	0.176930347385877	0	0.0737209780774486	0.41702882811415	0.130434782608696	-0.0273792839096697	-0.0667780563294178	-0.116160463899355	0.110581467116173	0.0251021856169403	0	0.251477845384773	0.0362977004320314	0.0333890281647089	-0.0922313192852019	-0.0444554224474387	0	0	0.0547585678193394	-0.147441956154897	0	0	0.0608299064672474	0.0893633203101749	-0.038069349381344	0	0.0659380473395787	0	0.0310834936080105	0.120385853085769	0	-0.0374502943136569	0.091244859700871	0.0262703468746367	0.128697890417557	0	0	0.0562321557115533	-0.0659380473395787	0.0538381902058166	0.0347524023428458	0	0.212814132689687	0	0.0859249725189307	0.0538381902058166	-0.118216560935865	0	0	-0.0628694613461932	0	0.0659380473395787	0	0	-0.112350882940971	0.143208287531551	0.122023831140845	0	0.565217391304348	0	0.108893101296094	0	-0.193914466225488	-0.0601929265428846	0.143509461970482	0.221162934232346	0	-0.047836487323494	0	0	0.128697890417557	0	0	0.0552368176666107	0	0.0601929265428846	-0.0472192164649886	0.147441956154897	0.038069349381344	0	-0.039405520311955	-0.112350882940971	-0.193046835626336	0	-0.208514414057075	0	-0.0761386987626881	0.0676510091491739	-0.0859249725189307	0.104257207028537	0.0749005886273138	0	0.0234597044424294	0.0737209780774486	0.23918243661747	-0.0737209780774486	0.120385853085769	0	0.197814142018736	0	0	0.0769990503509018	0.0737209780774486	0.0601929265428846	0.15762208124782	0.173762011714229	0.0333890281647089	0.091244859700871	0.153718865475336	0.178799634963038	0.208514414057075	0.057831493196624	-0.0317981500374447	0	0	-0.0667780563294178	0	0.0521286035142687	0.078192905271403	0.0357599269926076	0.0538381902058166	0.120385853085769	0.0271462644898952	0.180578779628654	0.125738922692386	0	0.16151457061745	0.0774403092662366	0.158990750187223	0.17622684421256	0.188608384038579	0.273734579102613	-0.116160463899355	0	0.0601929265428846	-0.0817860820109531	0.0704907376850241	0.104257207028537	0.141876088459791	0	0.0425628265379374	0.0893633203101749	0.202288694969669	0	0	0.0725954008640628	-0.038069349381344	-0.104257207028537	-0.104257207028537	0	0	-0.124333974432042	0.0269190951029083	0.0374502943136569	0.0846857242751738	0.0601929265428846	0.038069349381344	0	0	0.143509461970482	0
7	0.204124145231931	0.111803398874989	0	0	0.0785674201318386	0	NA	0.158113883008419	0	0	0	0.125	0	0	0	-0.049029033784546	0	0.0635000635000953	0.0845154254728517	0	0.0581238193719096	0	0	-0.0707106781186548	0.05	-0.0510310363079829	0	-0.0539163866017192	0	-0.167836271659338	0.0597614304667197	0	0.106600358177805	0.05	0	-0.125	0	0.0737209780774486	0.185695338177052	-0.0566138517072298	0.0656532164298613	0	0.0425628265379374	0	0	0.123091490979333	0.226455406828919	0	-0.0753778361444409	0	0	0.0928476690885259	0	0	0	-0.103142124625879	0.252538136138053	-0.0645497224367903	0.129099444873581	-0.111803398874989	0	-0.052704627669473	0.102062072615966	0.0460287308949162	0.127000127000191	0.103142124625879	-0.0890870806374748	0.218217890235992	0.125	0	0.0476731294622796	0.223606797749979	0	0.176776695296637	0	0.0721687836487032	0	0	0	0.0668153104781061	0.348742916231458	0	-0.106600358177805	0.114373927749453	0.111803398874989	-0.147441956154897	0	-0.190500190500286	0	-0.0827605888602368	0.176776695296637	0	0	0.123091490979333	0	0	0	-0.0811107105653813	0	-0.117851130197758	0	0	0	0	0	0	-0.0936585811581694	0	0.204124145231931	0.120096115353815	0	0.0645497224367903	0	0	0.127000127000191	0.0545544725589981	0	0	0.102062072615966	-0.0645497224367903	0	0.0971285862357264	0	-0.0635000635000953	0	0.079555728417573	0	-0.0811107105653813	0.125	0	0.169841555121689	-0.0559016994374947	0	0	-0.0435194139889245	0	0	0	0	0.452910813657838	0.0515710623129397	0	0	0	0	0.323498319610315	0.0753778361444409	0.144337567297406	0.0566138517072298	0.114707866935281	0.0883883476483184	0.353553390593274	0.303169531295416	0.0912870929175277	0	-0.0920574617898323	-0.102062072615966	0.106600358177805	0	0	0	0.107832773203438	-0.0597614304667197	-0.106600358177805	-0.0515710623129397	-0.0656532164298613	0.176776695296637	-0.102062072615966	0	0	0	-0.0962250448649376	0	0	-0.101015254455221	0.0428746462856272	0	0	0.123091490979333	-0.0645497224367903	0	0	0	0.0827605888602368	0	-0.182574185835055	0	-0.0358979079308869	0	-0.129099444873581	-0.106600358177805	0	0	0.206284249251759
8	0.129099444873581	0.0707106781186548	0	0.074535599249993	0.132507731999988	0.0310834936080105	0.158113883008419	NA	-0.0341992784028385	0.189618185255991	0	0.052704627669473	0.086066296582387	0.074535599249993	-0.074535599249993	0.0620173672946042	0.174474640863405	0	0.0356348322549899	-0.0942809041582063	0.0980286162791744	-0.105409255338946	-0.0232810098589859	0.0298142396999972	0.231900361745681	0.086066296582387	0	0.113665723245079	-0.086066296582387	-0.0884574820723792	0	-0.052704627669473	0.0449466574975495	0.0632455532033676	0.177777777777778	0	-0.149071198499986	0.0621669872160209	0.117444043902941	0.190963966410515	0.193772786325393	-0.0790569415042095	0.125622443813572	0	0.0898933149950989	0.0778498944161523	-0.0954819832052577	-0.0219793491131929	-0.0317820863081864	0.105409255338946	0.074535599249993	0.117444043902941	0	0.173205080756888	0.074535599249993	0.195698421916033	0.127775312999988	0.0544331053951817	0.190515868883136	0.0235702260395516	-0.074535599249993	0.111111111111111	-0.258198889747161	0.0388148339826388	0	0.0869770764071256	0.169030850945703	-0.0460043706228236	0	0	-0.0201007563051842	0.0471404520791032	0.038490017945975	0.149071198499986	-0.0298142396999972	0	0.10647942749999	0.225241542839115	0.115470053837925	0.197202659436654	0.0980286162791744	0	-0.0449466574975495	0.160747607390137	0.14142135623731	0.155417468040052	0	-0.0535479552601666	0	-0.0697898563453618	0	-0.0310834936080105	0.074535599249993	-0.0259499648053841	-0.086066296582387	0	0.129099444873581	0.0341992784028385	0.158113883008419	0.0993807989999907	0.0683985568056769	0.105409255338946	-0.105409255338946	0.115010926557059	-0.149071198499986	0	0.078979850367879	0	0.129099444873581	-0.15191090506255	0.105409255338946	0.108866210790363	0.162650012158089	0	-0.0803219328902499	0.0460043706228236	0.238704958013144	0	0.0430331482911935	-0.0272165526975909	-0.0241825416703337	0.102382519472325	0.074535599249993	0.0535479552601666	0	0.0670872807235503	0.158113883008419	-0.0683985568056769	0.105409255338946	-0.0430331482911935	0	0.259272486435067	0	0	0.238542149110711	0	0.0430331482911935	-0.0563436169819011	0.149071198499986	0.0716114874039433	0.0434885382035628	0.197814142018736	0	0	0.0413449115297362	0.0454662892980316	0.0317820863081864	0.121716123890037	0.238704958013144	0.0241825416703337	-0.074535599249993	0.0186338998124982	0.0255654996282457	0.038490017945975	-0.0430331482911935	0.0388148339826388	0.193649167310371	0.134839972492648	0.202259958738973	0.0769800358919501	0.08304547985374	-0.0227331446490158	0.151185789203691	-0.0449466574975495	0.15220988371247	0.0276818266179133	0.074535599249993	0.129099444873581	0.146176336551172	0.151185789203691	0	-0.0202860206483395	-0.105409255338946	0.0608580619450185	-0.063887656499994	0.0723101526062187	-0.105409255338946	-0.074535599249993	-0.0259499648053841	0.0544331053951817	0.074535599249993	-0.074535599249993	0.074535599249993	0.0872373204317023	0.177777777777778	-0.0192450089729875	0.0803219328902499	0.151358869728833	0.215165741455968	0.136082763487954	0	0.052704627669473	-0.102597835208515	-0.0434885382035628
9	-0.0993399267798783	0.181369062527503	0	0	0.101962548386916	0	0	-0.0341992784028385	NA	-0.0486360383085798	0	0	0	0	-0.114707866935281	-0.0954427144463667	0.0805532420311582	0.288429975200615	-0.0548408497107082	0	0.0377157143202357	0.0811107105653813	0.537430772925014	0.137649440322337	0.0324442842261525	0.16556654463313	0.150187852296528	0	0.529812942826018	0.0272266385058665	-0.0387783367164741	0.162221421130763	0	0.0324442842261525	-0.0341992784028385	0	0	-0.047836487323494	0.240990093251511	0.110207753755597	-0.0426014322842305	-0.0405553552826906	-0.0552368176666107	0	0.0691714463866075	0.119808459574631	0.0367359179185323	-0.0338255045745869	-0.0489115988044518	-0.162221421130763	0.229415733870562	0.210866331595072	0.162221421130763	0.0592348877759092	0.114707866935281	0.0334637240705127	-0.0327736762672231	0.209426954145848	0	0.0362738125055006	0	0.0341992784028385	0	0.149336922772375	0.0412042821715165	0.0669274481410255	0.260132990857236	0.0707992325404789	0	0.486664263392288	0.216540878711411	0.0362738125055006	-0.118469775551818	0.0764719112901872	0.137649440322337	-0.0468292905790847	-0.0983210288016693	0.0630253491663254	-0.118469775551818	-0.043355498476206	0.113147142960707	0	0.0345857231933037	0.123692673998823	0.0725476250110012	0.095672974646988	0.229415733870562	0.123612846514549	0.189076047498976	0.134255403385264	-0.114707866935281	0	0	0.0399361531915436	-0.264906471413009	0.133345186765666	0.0331133089266261	-0.0526315789473684	0.0811107105653813	0	-0.0526315789473684	0	-0.0811107105653813	0.0353996162702394	0	0.0837707816583391	0.182321137638829	0.162221421130763	-0.0662266178532522	0.181833516713146	0	0.0418853908291695	-0.0500626174321759	0.130066495428618	-0.0412042821715165	-0.0353996162702394	0	0	0.0662266178532522	0.376968517462526	0.260513024647675	0	-0.114707866935281	-0.164817128686066	0	0.23230157981385	0	0.105263157894737	0	0.0662266178532522	0.110207753755597	0	0	0	0.112956498944981	-0.0811107105653813	-0.0662266178532522	0.086710996952412	0	0.110207753755597	0.267709792564102	-0.0676510091491738	0.23606684260939	0	0	0	-0.0978231976089037	0.0312195270527231	-0.0367359179185323	0	-0.0573539334676404	0.286769667338202	0.23606684260939	-0.0592348877759092	0.0662266178532522	0.0298673845544749	-0.0331133089266261	0	0	0.0592348877759092	0.127804296852691	0	-0.0775566734329481	-0.0691714463866075	0	0	0	0.0662266178532522	-0.269952762399508	0	0	-0.0312195270527231	0.0811107105653813	0	0.229415733870562	-0.0834622326111986	-0.162221421130763	0.114707866935281	0.0798723063830872	0.209426954145848	0.114707866935281	0	0.114707866935281	0.134255403385264	-0.0683985568056769	0.0296174438879546	0.0412042821715165	0.046587277121358	0	0.0418853908291695	0.138342892773215	0	0.105263157894737	0.0669274481410255
10	0.35189428528321	0.251400571182747	0.052999894000318	0	0.435776906224837	-0.0442049673702535	0	0.189618185255991	-0.0486360383085798	NA	0	-0.0749531688995861	0	0	0.052999894000318	-0.0146995258009464	0.136469704691552	0.057114371815885	0.0380081937605222	-0.100560228473099	0.0174262578018871	0	-0.0496631569543622	0.0423999152002544	0.194878239138924	0.260095776078894	0.161917350720729	0.21014260963353	0	-0.138378464588751	0.161255109292305	0	-0.0319601386050297	0.149906337799172	0.0948090926279954	0.0749531688995861	0	0.0221024836851268	0.375798259248759	0.13578840285018	0.35430599663053	-0.0374765844497931	0.0127608749053672	0	0	0.221426335523419	-0.101841302137635	-0.0156288160948182	0.158194615146949	0.112429753349379	0	0.139184540462503	0.0749531688995861	0.355797358477583	0.105999788000636	0.262848188983354	0.196856749144038	0.174175424936141	0.21288107492195	0.0670401523153991	0.052999894000318	0.20541970069399	-0.122398012272421	0.469199896776034	0.190381239386283	0.185539898105897	0.213675488057334	0.0163561223837697	-0.0749531688995861	-0.0749531688995861	-0.042879025494697	0.201120456946197	-0.082107082725596	0.158999682000954	0.105999788000636	0.108185580601979	0.166571095429571	0.334884385138803	0.082107082725596	0.340545309091377	0	0.187382922248965	0.127840554420119	0.0800117576935959	0.184360418867347	-0.0663074510553803	0	0.22845748726354	0.0291203813164177	0.124063367901411	-0.052999894000318	-0.110512418425634	0.105999788000636	0.11071316776171	0.183597018408631	0.406633427059839	0.0917985092043157	0.0729540574628696	-0.0749531688995861	0.229666207334711	0.145908114925739	-0.0374765844497931	0.112429753349379	0.179917346221467	-0.158999682000954	0.0580584749787138	0.252720268287979	0	0	0.0960169004618528	0.0374765844497931	-0.0774112999716184	0.254441551132574	0.140224539037626	0.0380762478772567	0.278054080524085	0.373418107837994	0.052999894000318	0.0611990061362105	0.096764124964523	0.0687817449960909	0.436805719746265	0	0.11422874363177	-0.0749531688995861	0.250444065858502	-0.0749531688995861	0.0486360383085798	0.112429753349379	0	0.118814852493907	0.150840342709648	0.052999894000318	-0.0749531688995861	0.156572063381898	0.0374765844497931	-0.0305995030681052	0.0400641540107502	0.0883331566671967	-0.0339471007125449	0.0463849745264742	0.156288160948182	0.0908940683375748	0.105999788000636	0.0293990516018927	0.0808240806282809	0.0903969229411137	0.245220649364485	0.373418107837994	0.257931543735341	0	-0.079499841000477	-0.0545364410025449	0.164214165451192	0.0611990061362105	0.124199972676009	0.137697763806474	0.127840554420119	0.095880415815089	-0.0273690275751987	0.118101998876843	0.21014260963353	0.053751703097435	0.0319601386050297	0.139154923579423	0.0590509994384217	0.185499629001113	0.122398012272421	0.0415765374963032	0.21500681238974	0.105999788000636	0.230795905284222	-0.112429753349379	0	-0.136285441715103	0.128543624182265	0.112429753349379	0.052999894000318	-0.0553565838808549	0.0387056499858092	0.158999682000954	-0.105999788000636	-0.052999894000318	0.297752082963386	0.489846978577976	0.136845137875993	0.266533735140797	0.355167378229694	0.0611990061362105	0.232233899914855	-0.0319601386050297	0	0.121590095771449	-0.21646321445688
