	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199
1	NA	0.330862051268647	0.134839972492648	0	0.19721886809648	0.229983829830428	0.228868854108532	0.0674199862463242	0.438109596726826	0.116774841624228	0.0406557814090871	0	0.190692517849118	0	0.0198810693121886	0.163517485041932	0.254545454545455	0.160025606145639	-0.0764470787156438	0	0.166695251979743	0.298216039682829	0.325509005793487	0.323875137815648	0.202259958738973	0.142295234931805	0.0793328828021918	-0.146254484825426	0.134839972492648	0.112464311423107	0.0674199862463242	0.254823595718813	0	0.240613251592894	0.514527250989701	0	-0.0674199862463242	0	0.285759850547637	0.0813115628181742	0.781459026871026	0.0656217958889711	0.0458028612414344	0.0476731294622796	0.0674199862463242	0.247206616236522	0.177340439408589	0.0363636363636364	0.269679944985297	0.0778498944161523	0.149591518401353	0.121089869924121	0	0.311939733452469	0.254823595718813	0.208893187146837	0.0175546691755021	0.196459897251501	0.339339822525319	0.119182823655699	0.134839972492648	0.157347451529732	0.212464269538953	0.190692517849118	0.253012156852495	0.0674199862463242	0.296297498795059	-0.0476731294622796	0.046249729006288	0.155699788832305	0.252701589085597	-0.0674199862463242	0	0.22438727760203	0.208123780528296	-0.0528885885347945	0.185110059871781	0.0953462589245592	0.269679944985297	0.143739893644017	0.25304470070199	0.201843356939833	0.0793328828021918	0.821559570324457	0.309090909090909	0.134839972492648	0.18506612725935	0.316227766016838	0.175162262436343	0.137620470640795	0.0674199862463242	0.0953462589245592	0.211253637065859	0.192628532132355	-0.0351093383510043	0.055048188256318	0.134839972492648	0.202259958738973	-0.0337099931231621	0.264820448851425	-0.0269679944985297	0.143019388386839	0.0953462589245592	0.13916748518532	0.101129979369486	0.233549683248457	0.0778498944161523	0.142295234931805	0.08434823356733	0.263320037632532	-0.180906806746658	0	0.215130173930895	0	0.0224733287487747	0.223606797749979	0	0.112366643743874	0.419523539268061	0.308205651411768	0.0674199862463242	-0.0373978796003383	0.306235047481865	0.236363636363636	0.0674199862463242	0.202259958738973	0.207599718443073	0	0.140129809949074	-0.0674199862463242	0.119182823655699	0	0.162623125636348	0.134839972492648	0.308443545432249	0	0.0674199862463242	0.0733975843417574	0.0674199862463242	0.0813115628181742	0.0624187783932359	0	0.261309831967395	0.181649753637689	0.286038776773678	0.114991914915214	0.0674199862463242	0.0631753972713992	0.0539359889970594	0.192628532132355	0.769342649206524	0.544194744440566	0.0863667034175061	0.169932355211106	0.18506612725935	0.471939903724269	0.0953462589245592	0.175546691755021	0.136752691751566	0.196946385566932	0.147709789175199	0.0953462589245592	0.05884898863365	0.273995098100297	-0.0254823595718813	-0.134839972492648	0.0635641726163728	0.162623125636348	-0.0354107115898255	0	0	0.0778498944161523	0.325246251272697	0.20806259464412	0.158665765604384	0.134839972492648	0.0246182981958665	-0.190692517849118	0.0909090909090909	0.0778498944161523	0.0603022689155527	-0.134839972492648	0.134839972492648	0.134839972492648	0.166450075715296	-0.0476731294622796	-0.0778498944161523	0.229014306207172	0.295419578350399	0.0198810693121886	0.147409260299931	0.257486615590885	0.0968718959392966	0.2718118354334	0.0953462589245592	0.134839972492648	-0.155699788832305	0	0.316227766016838
2	0.330862051268647	NA	0	0	0.113674715430785	0.0923186182344995	0.133630620956212	0.288675134594813	0.395692007688371	0.0833333333333333	0	0	0.102062072615966	0.0721687836487032	0.106407066344844	0.157531509453151	0.622799155329218	0.205556612948259	0.027277236279499	0.21650635094611	0.297394344644304	0.106407066344844	-0.0268028133709449	0.254237589936563	0.108253175473055	0.369915018905858	0.283069258536149	0.0939336436627724	0.0721687836487032	0.120385853085769	0.0721687836487032	0.027277236279499	0.0721687836487032	0.0702439358686271	0.230967442718578	0	0.0721687836487032	0	0.267651689515655	0.152317948961236	0.345511659540321	0.117073226447712	0	0.102062072615966	0	0.553294007973391	0.0711868496814374	0.136237315228267	0.0721687836487032	0.0416666666666667	0.200160192256359	0.181466546577824	0.102062072615966	0.176776695296637	0.109108945117996	0	-0.0563734521002122	0.172061800402921	0.917662935482247	0.153093108923949	0.0721687836487032	0.252645576319956	0.322191668521034	0.153093108923949	0.208333333333333	0	0.561142541945407	0.0510310363079829	0.0247536885744169	0.354166666666667	0.0901669634667432	-0.0721687836487032	0	-0.0600480576769077	0.297044262893002	-0.0849207775608447	-0.0283069258536149	-0.0510310363079829	0.144337567297406	0.0615457454896664	0.0300964632714423	0.137492985230718	0.0849207775608447	0.344123600805843	0.175162262436343	0	0	0.153864363724166	0.0833333333333333	0.0883883476483184	-0.144337567297406	0.408248290463863	0.150755672288882	0.309294787065871	0.0375823014001414	0.176776695296637	0.0721687836487032	0.408956440675985	0.288675134594813	0.0314970394174356	-0.0288675134594813	0.0510310363079829	0.153093108923949	0.127688479613812	0.144337567297406	0	0.125	0.130558241966773	-0.0902893898143269	0.169120356300637	-0.193649167310371	0	0.0986927542439653	0.153093108923949	-0.0721687836487032	0.174077655955698	0.153864363724166	0.312731395811047	0.142886901662352	0.247435829652697	0.0721687836487032	-0.180144173030723	0.117073226447712	0.350324524872685	0	0.0721687836487032	0.0555555555555556	-0.0700140042014005	0.133333333333333	-0.0721687836487032	0.255155181539914	0.0510310363079829	0	-0.0721687836487032	0.0880450906325624	-0.0416666666666667	-0.0721687836487032	-0.0196418550329597	0.0721687836487032	0	0.0445435403187374	0.107211253483779	0.193649167310371	0.166666666666667	0.153093108923949	0.0307728727448332	0.144337567297406	0.0901669634667432	0.0866025403784439	0.144337567297406	0.340154565168731	0.26307610980099	-0.0924500327042049	0.18190171877725	0.110056363290703	0.0721687836487032	0.0510310363079829	0.187911507000707	0.0975900072948533	0.263523138347365	0.0790569415042095	0	0.0629940788348712	0.384948676931052	-0.0545544725589981	-0.21650635094611	-0.0680413817439772	0.0652791209833867	-0.0568573532684178	-0.0510310363079829	-0.0510310363079829	0.125	0.130558241966773	0.111358850796843	0.0849207775608447	0.144337567297406	0.0790569415042095	-0.102062072615966	0.214087209644419	-0.0416666666666667	0.112962014264383	-0.0721687836487032	0.0721687836487032	0.264618873378578	0.0668153104781061	0.204124145231931	0.125	0.147087101353638	0.184466196843155	0.127688479613812	0.315584372133601	0.232103541274264	0.0518475847365213	0.20003306604966	-0.0510310363079829	0.0721687836487032	-0.0416666666666667	0.0870388279778489	0.123091490979333
3	0.134839972492648	0	NA	0.25	0.112508790092602	0.106600358177805	0	0	0.101534616513362	0	0	-0.144337567297406	0	0	0.221162934232346	0.0606339062590832	0	0.0593390829096927	0	0	0.0686802819743445	0.147441956154897	0.0928476690885259	0	0	0	0	0.054232614454664	0	0	0	-0.0944911182523068	0	0	0.123091490979333	0	0	0	0.0662266178532522	0.0753778361444409	0.125988157669742	0	-0.169841555121689	0	0	0	0.164398987305357	0.0674199862463242	0	0	0.0693375245281536	0	0	0	0	-0.129099444873581	-0.0650944554904119	0.198679853559757	0	0	0	0.291729982995789	0.0656532164298613	0	0	0	0	0	0.171498585142509	-0.0721687836487032	0	0	0	-0.0693375245281536	0	0.098058067569092	0	0	0	0	0	0.272165526975909	0.098058067569092	0.132453235706504	0.134839972492648	0	0.304997140665209	0.106600358177805	0.144337567297406	-0.102062072615966	0	0	0.0870388279778489	0.0714285714285714	0.0650944554904119	0	0	0	0	0	0	0	0	0	0	0	0	0.301511344577764	-0.104257207028537	0	0	0.25	0.170940864689457	0	0.0833333333333333	0.150755672288882	0.106600358177805	0	0	0.214285714285714	0	0	0.162221421130763	0.134839972492648	0	0	0.0962250448649376	-0.121267812518166	0.0577350269189626	0	0	0	0.603022689155527	0	0.0762492851663023	0	0	0.136082763487954	0.25	0	0	0.0928476690885259	0.074535599249993	0	0	0.106600358177805	0	0.078086880944303	0.1	0.0714285714285714	0.124034734589208	0.130188910980824	0.240192230707631	0.0700140042014005	0.152498570332605	0	0	0.0650944554904119	0.0845154254728517	0	0	0	0	0	0.188982236504614	0	0	-0.0753778361444409	0.0656532164298613	0	0	0	0.0753778361444409	0.308606699924184	0	0	0	-0.176776695296637	-0.134839972492648	0	0.0559016994374947	0	0	0	0	0	0	0.11322770341446	0	0.0737209780774486	0	-0.150755672288882	0	0.125988157669742	0	0	0	0.0753778361444409	-0.106600358177805
4	0	0	0.25	NA	0.112508790092602	-0.21320071635561	-0.077151674981046	-0.125	0.101534616513362	0	0	-0.144337567297406	0	0	0.147441956154897	0.121267812518166	0	0	0	0	-0.0686802819743445	0	0	0.320256307610174	0.125	0	0	0	0	0	0	0	-0.5	-0.162221421130763	0	0	0	0	0.132453235706504	0	0.0629940788348712	0	-0.0566138517072298	0	0	0	-0.0821994936526786	0	0	-0.144337567297406	0.0693375245281536	0.0898026510133875	0	0	0	-0.129099444873581	-0.0650944554904119	-0.0662266178532522	0	0	0	0	0	0	0.0721687836487032	0	0	0	0.171498585142509	0	0	0	0	-0.0693375245281536	0.0857492925712544	0.196116135138184	0	0	0	0	0	0	0.098058067569092	0	0.0674199862463242	0	0.152498570332605	0.106600358177805	0	0.102062072615966	0	0	0	0	-0.0650944554904119	0	0	0	0	0.0545544725589981	0	0	0	0	0	0	0	0.150755672288882	0	0.0650944554904119	0	0	0	0	0	0.150755672288882	0	0	0	0.0714285714285714	0	0	0	0.134839972492648	-0.25	0	0	-0.121267812518166	0	0	0	0	0.150755672288882	0	0	0	0	-0.0680413817439772	0	-0.150755672288882	0	0.0928476690885259	0	-0.0962250448649376	0.176776695296637	0	-0.25	0.078086880944303	-0.1	0.142857142857143	0.0620173672946042	0	0	-0.0700140042014005	0.0762492851663023	0	0	-0.0650944554904119	0	0.0912870929175277	-0.0912870929175277	0	0	-0.127000127000191	0	0	0	-0.150755672288882	0.0656532164298613	0.176776695296637	0	0	0.0753778361444409	0.154303349962092	0	0	0	-0.176776695296637	0.0674199862463242	0	0	0	0	0	0.077151674981046	0	0	-0.0566138517072298	-0.0912870929175277	-0.147441956154897	0	-0.0502518907629606	-0.0898026510133875	0.0629940788348712	-0.176776695296637	0	0	-0.0753778361444409	0
5	0.19721886809648	0.113674715430785	0.112508790092602	0.112508790092602	NA	0	0.121523382480293	-0.0843815925694518	0.376976716262346	0.0974354703692446	-0.0678453531552758	0.0324784901230816	0.159111456835146	0	-0.033177032191748	0.0818621691815727	0.121365457290141	0.213637389547973	-0.0212621627781281	0	0.0309085417126091	0.033177032191748	-0.0208923578241367	0.234205722976843	0.140635987615753	0.203536059465828	0	-0.158642791732174	0	0.0234597044424294	-0.112508790092602	0.127572976668769	-0.0562543950463012	-0.0730053432740985	0.193884246090909	-0.168763185138904	0.0562543950463012	-0.137794563652388	0.0894129197591345	0.186574721177009	0.269320728522956	0.0182513358185246	-0.0254782238322497	-0.0397778642087865	-0.0562543950463012	0.0375029300308675	0.203459642695923	0.136536139451409	0	0.0324784901230816	0.140419457868217	0.0606215256757466	-0.079555728417573	0.214347099014825	0.0425243255562562	0.203347512820944	0.043942190573778	0.16392368622508	0.16392368622508	0	-0.0562543950463012	0.213344218233846	0.10341189524696	-0.0397778642087865	0.276067166046193	-0.0562543950463012	0.133122195697569	0.198889321043933	0.115770589901861	0.0811962253077039	0.140567367954378	0	-0.112508790092602	0.124817295882859	0	-0.132388734492206	0.0661943672461032	0	0.0562543950463012	0.0479739092880917	0.117298522212147	0.168415577797363	0.154453523574241	0.223532299397836	0.166877503773944	0.0562543950463012	0.188731726028703	0.215882591796413	0.0649569802461631	0.0229657606087313	-0.112508790092602	0.079555728417573	0.0587557993611956	0.0642907371957728	0.0585895874317041	0.160760324261119	0	0.0937573250771687	0	0.159584300245577	0.135010548111123	0.0397778642087865	0.0397778642087865	0.149296644862866	0.0562543950463012	-0.0324784901230816	0.129913960492326	0.152652044599371	0.164217931097006	-0.0878843811475561	0.0503154605426628	0.112508790092602	0.115394099181564	0.11933359262636	0.131260255108036	0.237458736043465	0.0239869546440458	0.243769045200639	0.0954668741010876	0.305381001679921	0	-0.140419457868217	0.182513358185246	0.227560232419015	0	0.0562543950463012	0.0649569802461631	-0.0818621691815727	0.24683652493542	-0.0562543950463012	0.0994446605219663	0.11933359262636	0.0678453531552758	0.0281271975231506	0.257361444584595	0.0324784901230816	0.168763185138904	0.06124202828995	0.112508790092602	0.0339226765776379	0.260407248172056	0.188031220417231	0.0167718201808876	0.021652326748721	0.11933359262636	0	0.0562543950463012	0.0175709209942972	-0.045003516037041	0.192872211587318	0.265144960443689	0.21971095286889	0.14412659875498	0.0315087636089518	0.137259437111784	0.0843815925694518	0.0397778642087865	0.043942190573778	0.0190174565282241	0.123247204502664	-0.0410824015008881	0	0.0491028616140236	0.157174936934381	0.127572976668769	0	0	0.101768029732914	-0.0738656394621146	-0.0397778642087865	0.079555728417573	-0.0324784901230816	0.152652044599371	0.243046764960585	0.132388734492206	0	0.10270600375222	-0.0397778642087865	0.045512046483803	0.0324784901230816	0.0377365954069971	-0.0562543950463012	0.112508790092602	0.0937573250771687	0.104162899268822	0.079555728417573	-0.0324784901230816	0.165608454909623	0.123247204502664	0.116119612671118	0.070283683977189	0.158305824028977	0.0202071752252489	0.283495503708375	-0.11933359262636	0.0562543950463012	-0.0974354703692446	-0.016961338288819	0.0239869546440458
6	0.229983829830428	0.0923186182344995	0.106600358177805	-0.21320071635561	0	NA	0.131590338991954	0.266500895444513	0.129883517853246	0.0615457454896664	0	0.123091490979333	0.0753778361444409	0.106600358177805	-0.0628694613461931	0.155126306998506	0.114991914915214	0.101209079873851	-0.201455741006345	0	0.0878561118986134	0.377216768077159	0.118771137369734	0.0682788741998919	-0.0533001790889026	0.0642824346533225	0.0418121005003545	0.0693745935094321	0.21320071635561	0	0	-0.040291148201269	0.426401432711221	0.242100062353126	0.209945552432591	0	0.21320071635561	0.0870388279778489	0.0564782494724905	0.128564869306645	0.214886123740101	-0.0345857231933037	0.0482804549585267	0	0.21320071635561	0.0355334527259351	0.0700999637232782	0	0.21320071635561	0	0.147828098997271	-0.0765839581067484	0	0.145064713296415	0.080582296402538	0.110096376512636	0	0.141195623681226	0.141195623681226	0.0753778361444409	0.106600358177805	0.124394082714225	0.195962378834549	0.226133508433323	0.0307728727448332	0.106600358177805	-0.0360374985078224	-0.0753778361444409	-0.0731272424127131	-0.0615457454896664	0.233074505374209	-0.21320071635561	0	0.0295656197994541	-0.0731272424127131	0.0418121005003545	-0.0836242010007091	0	0	0.0454545454545455	0.0889108448948774	0.174077655955698	0	0.225912997889962	0.143739893644017	0	0.0325128044381178	0.136363636363636	0.123091490979333	0.0870388279778489	0.21320071635561	0.0753778361444409	0.185567404756301	0.121828980774635	0.194294583578679	0.217597069944622	0	-0.0355334527259351	-0.0533001790889026	-0.0465242105199235	0.0852802865422442	0.0753778361444409	0	0.0943041920192897	0.106600358177805	0	0.0615457454896664	0.0964236519799837	-0.0889108448948774	0.0555127381653369	-0.0953462589245592	0.21320071635561	0.0485929530749862	0.0753778361444409	0.14213381090374	0.0964236519799837	0.318181818181818	0.0355334527259351	0.150755672288882	0.152286225968293	0.21320071635561	-0.118262479197817	0.0345857231933037	0.0574959574576069	0.106600358177805	0	0.287213478951776	0.155126306998506	0.0738548945875996	-0.106600358177805	0.0753778361444409	-0.0753778361444409	0.192847303959967	0	0.0650256088762355	0.0615457454896664	0	0.174077655955698	0	0.0642824346533225	0.0986927542439653	0.158361516492979	0.190692517849118	0.205152484965555	0.150755672288882	0	0.21320071635561	0	0	0.182743471161952	0.185110059871781	0.166538214496011	0.0682788741998919	0.0597081434026532	0.0975384133143533	0	0.0753778361444409	0.111025476330674	0.144149994031289	0.0778498944161523	0.155699788832305	0	0.0465242105199235	0.162459108322165	0.322329185610152	0	0.100503781525921	0.0964236519799837	-0.0839838766433781	-0.301511344577764	0	0	0	0.0328975847479884	-0.0836242010007091	0	-0.0778498944161523	-0.0753778361444409	-0.0287479787288034	0.184637236468999	0.0476731294622796	-0.106600358177805	0.106600358177805	-0.0355334527259351	0.0328975847479884	0.150755672288882	0.0615457454896664	0.241402274792634	0.0778498944161523	0.125738922692386	-0.0665927158212027	0.171419825742193	0.229751874320245	-0.080582296402538	0.0753778361444409	0	0	0	0.272727272727273
7	0.228868854108532	0.133630620956212	0	-0.077151674981046	0.121523382480293	0.131590338991954	NA	0.115727512471569	0.219339840511793	0.17817416127495	0.0465242105199235	0	0.0545544725589981	0.077151674981046	0.0227507877596645	0.18712029714128	0.10403129732206	0.128187069873015	-0.116642368703961	0	0.148366366189754	0.136504726557987	0.229227302024501	0.02470831055537	0	0.116310526299809	0	-0.133892385400916	0.077151674981046	0.193046835626336	0	0	0.231455024943138	0.500626174321759	0.208927723509336	0	-0.154303349962092	0	0.224817757811154	0.255883157859579	0.213844342623928	0.12515654358044	-0.0349428278907306	0.109108945117996	0.077151674981046	0.077151674981046	0	0	0.077151674981046	0.133630620956212	0.14978617237882	0.083141099321054	0	0.335968420452646	0.0583211843519804	0.0796819072889596	-0.0803543403690308	0.122627867896993	0.18394180184549	0.109108945117996	0	0.180059654642537	0.303915336927415	0.0545544725589981	0.155902391115581	0.077151674981046	0.0782460796435952	0.163663417676994	0.0529256124024963	0.0668153104781061	0.216883211720346	0	0	0.0855920985021826	0.132314031006241	0	0.12104550653376	0	0	0.197385508487931	0	0.209980262782904	0.0605227532668802	0.204379779828322	0.0832250378576479	0	0.0941241610670023	0.296078262731896	0.244989471753056	0.157485197087178	0.077151674981046	0.0545544725589981	0.295468420142639	0.154303349962092	0.241063021107092	0.251976315339485	0.231455024943138	-0.025717224993682	-0.038575837490523	0.235702260395516	0.0925820099772552	0.218217890235992	0	0.113753938798323	0.038575837490523	0.0890870806374748	0.0445435403187374	0.162834736819732	0.0643489452087787	0.0602657552767731	-0.0690065559342354	0.077151674981046	0.0527534961339997	-0.109108945117996	0.205737799949456	0.511766315719159	0.0657951694959769	0.025717224993682	-0.0654653670707977	0.308606699924184	0	-0.106990123127728	0.100125234864352	0.124837556786472	-0.077151674981046	-0.077151674981046	0.1187827741833	0.074848118856512	0.14253932901996	0	0.218217890235992	0	0	0	0.376496644268009	0.0890870806374748	0.154303349962092	0.230978289061194	0	0.0465242105199235	0.0714285714285714	0.171920476518376	0.184017482491294	0.17817416127495	0.109108945117996	0.0328975847479884	0.077151674981046	0.144588807813564	-0.0925820099772552	0.264520028506443	0.229667700705286	0.301328776383865	0.0741249316661101	0.129640744710433	0.117655201333753	0.154303349962092	0	0.180797265830319	0.15649215928719	0	0.197202659436654	0.436435780471985	0.0673435029701474	0.215561995459146	0.174963553055941	-0.077151674981046	0.0727392967453308	0.488504210459197	-0.162088179694622	0.0545544725589981	0	0.0890870806374748	0.116310526299809	0.0238095238095238	0	0.077151674981046	-0.0845154254728517	-0.0545544725589981	-0.0416125189288239	0.0890870806374748	0.138013111868471	0	0.077151674981046	0.025717224993682	0.19047619047619	0.0545544725589981	0.133630620956212	0.349428278907306	0.197202659436654	0.113753938798323	0.048196269271188	0.21711298242631	0.249423297963162	0.0972019739199674	0.163663417676994	0	0	0.162834736819732	0.0657951694959769
8	0.0674199862463242	0.288675134594813	0	-0.125	-0.0843815925694518	0.266500895444513	0.115727512471569	NA	0.126918270641702	0	0.0753778361444409	0.0721687836487032	0	0.125	0.110581467116173	0.0909508593886249	0.202259958738973	0.207686790183924	-0.0472455591261534	0	0.412081691846067	0.184302445193621	0.046423834544263	0.0800640769025436	-0.125	0.0753778361444409	0.294174202707276	0.13558153613666	0.125	0.156385810542806	0.25	-0.0472455591261534	0.25	0.121666065848072	0.123091490979333	0	0	0	0.298019780339635	0.150755672288882	0.0314970394174356	0.0405553552826906	0.0849207775608447	0	0	0.166666666666667	0	-0.0337099931231621	0.125	0	-0.0346687622640768	0.0898026510133875	0	0.136082763487954	0	0.129099444873581	-0.0976416832356179	0.0662266178532522	0.264906471413009	0.0441941738241592	0	0.145864991497895	0.295439473934376	0.0883883476483184	0.0360843918243516	0.125	0.0422577127364258	0.0883883476483184	0.0857492925712544	0.108253175473055	0.078086880944303	0	0.25	0	0.0857492925712544	-0.098058067569092	0	0	0	0	0	0.23814483610392	0.049029033784546	0.0331133089266261	0.134839972492648	-0.125	-0.0381246425831512	-0.0266500895444513	0.288675134594813	0.0510310363079829	0	0	0.0435194139889245	0.285714285714286	0.195283366471236	0.255155181539914	0.125	0.0416666666666667	0	-0.136386181397495	-0.05	0	0.0883883476483184	-0.0368604890387243	0.0625	-0.0721687836487032	0.0721687836487032	0.113066754216661	-0.0521286035142687	0.130188910980824	0	0.125	0	0	0	0.150755672288882	0.159900537266708	-0.0416666666666667	-0.0353553390593274	0.214285714285714	0	-0.208012573584461	0	0.134839972492648	0	-0.125	0.0962250448649376	0	0.0577350269189626	0.125	0.176776695296637	0	0.0753778361444409	-0.125	0.0762492851663023	0.0721687836487032	0	0.102062072615966	0	0	0.038575837490523	0.185695338177052	0.111803398874989	0.144337567297406	0.0441941738241592	0.106600358177805	0.5	0	0.1	0.142857142857143	0	0.0650944554904119	0.120096115353815	0.140028008402801	0.114373927749453	0	0.0883883476483184	0.16273613872603	0.169030850945703	0.0912870929175277	0.0456435464587638	0	0.0545544725589981	0.190500190500286	0.14173667737846	0.125	0	0.0753778361444409	-0.0656532164298613	-0.176776695296637	0	0.21650635094611	-0.0376889180722205	0.115727512471569	-0.049029033784546	0	-0.0456435464587638	-0.0883883476483184	0.0337099931231621	0.0721687836487032	0	0	0.125	0.0416666666666667	0.038575837490523	0.176776695296637	0.0721687836487032	0.169841555121689	0.0456435464587638	0.147441956154897	-0.0390434404721515	0.125629726907402	0.0449013255066937	0.0944911182523068	-0.0883883476483184	0	0	0.150755672288882	0.106600358177805
9	0.438109596726826	0.395692007688371	0.101534616513362	0.101534616513362	0.376976716262346	0.129883517853246	0.219339840511793	0.126918270641702	NA	0.23448415270422	-0.0306138387461314	0.0586210381760549	0.107693723792661	0.050767308256681	0.119763699809339	0.197006093431141	0.28750942285198	0.277148667264551	-0.0575647167340002	0.101534616513362	0.139468521845893	0.164675087237841	0.150836039601008	0.325171013791843	0.253836541283405	0.260217629342117	0.0398251531466764	0.0440519016893706	0	0.211714310687935	0.101534616513362	0.0767529556453336	0	0.115297628493352	0.374941419979335	-0.050767308256681	0.050767308256681	-0.0829026672289678	0.470700597269485	0.244910709969051	0.511686370968891	0	0	-0.0358979079308869	0.050767308256681	0.236914105197844	0.133537505049876	0.16429109877256	0.101534616513362	0.0293105190880275	0.366088266073499	0.218833865580662	-0.107693723792661	0.262525112891731	0.153505911290667	0.157296751527923	-0.0132186811507302	0.094140119453897	0.443803420282657	0.161540585688991	0.050767308256681	0.222155189616953	0.23997866951069	0	0.439657786320412	-0.101534616513362	0.274599722075188	0.107693723792661	0	0.102586816808096	0.190284516273705	0	0	0.140803179259038	0.348260861500576	-0.159300612586705	0.139388036013367	0.0358979079308869	0.050767308256681	0.0865890119021638	0.211714310687935	0.110536889638624	0.0796503062933527	0.470700597269485	0.219054798363413	0	0.0464516515726709	0.23811978273095	0.11724207635211	0.165805334457936	0.050767308256681	0.179489539654435	0.176749080410067	0.188564287810529	0.0660934057536508	0.248708001686904	0	0.186146796941164	0.126918270641702	0.254801702716863	0.0406138466053448	0.215387447585321	0.0358979079308869	0.164675087237841	0.101534616513362	0.0586210381760549	0.175863114528165	0.153069193730657	-0.0211714310687935	0.0660934057536508	-0.0908153218373	0.101534616513362	0.185135094855536	0.143591631723548	0.101534616513362	0.153069193730657	0.108236264877705	0.118457052598922	0.129232468551193	0.304603849540086	0	-0.0844819075554229	0.197653077417175	0.49287329631768	0.050767308256681	0.101534616513362	0.0977017302934249	0.0985030467155704	0.23448415270422	-0.101534616513362	0.305132217412539	0.0717958158617738	0.0612276774922627	0.101534616513362	0.309677677151139	0.11724207635211	0.152301924770043	0.165805334457936	0.050767308256681	0.122455354984525	0.141004183186153	0.28281757425189	0.13622298275595	0.175863114528165	0.305132217412539	0.0432945059510819	0.152301924770043	0.0158570430228087	0	0.377128575621059	0.516346587644928	0.277592304165333	0.0487756520687765	0.184829971746007	0.15483883857557	0.253836541283405	0.179489539654435	0.158624173808762	0.205949791556391	0.0556127998320049	0.0741503997760065	0.107693723792661	0.110783349007332	0.232108365458027	0	-0.101534616513362	0.0478638772411826	0.153069193730657	-0.0666607415307472	-0.107693723792661	0.0358979079308869	-0.0293105190880275	0.122455354984525	0.32900976076769	0.0995628828666909	0.152301924770043	0	-0.251285355516208	0.0958364742839933	0.11724207635211	0.068111491377975	-0.050767308256681	0.152301924770043	0.236914105197844	0.360344023697946	0.107693723792661	0.0879315572640824	0.321902880456523	0.296601599104026	0.194616012190176	0.317140860456174	0.316343000376691	0.182361554650551	0.39655693750089	-0.0358979079308869	0.050767308256681	-0.0586210381760549	0.0306138387461314	0.129883517853246
10	0.116774841624228	0.0833333333333333	0	0	0.0974354703692446	0.0615457454896664	0.17817416127495	0	0.23448415270422	NA	0.0870388279778489	0.0833333333333333	0	0	0.0425628265379374	0.0350070021007002	0.0778498944161523	0.239816048439636	0.109108945117996	0	0	0.127688479613812	0.160816880225669	0.0924500327042049	0.360843918243516	0.0870388279778489	0	0.0939336436627724	0.144337567297406	0.180578779628654	0.144337567297406	0.0545544725589981	0	0.140487871737254	0.0710669054518702	-0.144337567297406	0	0	0	0.0870388279778489	0.290957186981323	-0.0468292905790847	0.0326860225230307	0.102062072615966	0	0.240562612162344	0	0.0778498944161523	0.144337567297406	0	0.160128153805087	0.0518475847365213	0.102062072615966	0.196418550329597	0	0	0.0375823014001414	-0.114707866935281	0.0764719112901873	0.102062072615966	0	0.126322788159978	0.379049021789452	0	0.166666666666667	-0.144337567297406	0.195180014589707	0	0.0495073771488337	0.0416666666666667	0	0	0	0.0800640769025436	-0.0495073771488337	0	0.339683110243379	0.102062072615966	0.144337567297406	0.123091490979333	0.0601929265428846	0.0392837100659193	0.0566138517072298	0.305887645160749	0.0389249472080762	-0.144337567297406	0.0880450906325624	0.0923186182344995	0.166666666666667	0.235702260395516	0	0	0.0502518907629606	0.0412393049421161	0	0	0	0.0481125224324688	0	0.125988157669742	-0.115470053837925	0.612372435695794	0	0.0851256530758749	0	0	0.0833333333333333	0.0870388279778489	0.0601929265428846	0.0375823014001414	0	0	0.0328975847479884	0	0	0.130558241966773	-0.0615457454896664	0.0481125224324688	0.163299316185545	0.0412393049421161	0	0	0.0468292905790847	0.0778498944161523	0	0	0.111111111111111	0	0.0666666666666667	0.144337567297406	0	0	-0.0870388279778489	-0.0721687836487032	0.132067635948844	0	0	0.117851130197758	0	0	0.133630620956212	-0.0536056267418897	0.086066296582387	-0.111111111111111	0.102062072615966	-0.0615457454896664	0	0	0	0.206196524710581	0.286445949615773	0.112746904200424	0.0462250163521024	0.121267812518166	0.0440225453162812	0.0721687836487032	0.102062072615966	0.187911507000707	0	0	0.052704627669473	0	0	0.109985336266015	0	0	0.0680413817439772	0.217597069944622	0.0379049021789452	0	0.102062072615966	0.0833333333333333	0.261116483933547	0	0.169841555121689	0	0	-0.102062072615966	0	0	0.129099444873581	0	0	0.192450089729875	0.17817416127495	0	0	0.163430112615153	0.158113883008419	0.212814132689687	0.225417408666858	0.232103541274264	0.155542754209564	0.181848241863327	0.102062072615966	0	-0.166666666666667	-0.0435194139889245	0
